Ê—“‘,«Ã „«⁄Ì,«œ» Ê Â‰—,”Ì«”Ì,«ﬁ ’«œ
2,8,1,53,6
0,0,1,0,0
7,7,1,5,18
2,0,0,0,0
0,0,1,0,0
10,4,10,5,61
0,0,0,0,1
1,0,0,0,0
0,0,0,0,4
0,1,0,0,0
0,0,0,1,0
0,1,1,0,0
519,47,97,69,153
0,0,0,0,1
0,6,0,0,0
1,1,0,0,0
0,0,0,0,1
1,0,0,1,0
0,1,0,0,0
0,1,0,0,0
0,0,0,1,0
0,0,2,0,0
1,0,0,0,0
0,1,0,1,0
0,3,0,0,4
0,0,0,1,0
14,27,3,33,8
1,0,0,0,0
0,0,0,1,0
0,1,0,0,0
2,0,0,0,0
54,131,18,141,73
4,0,0,0,0
0,1,0,0,0
0,0,0,0,1
2,11,2,3,3
0,0,0,1,0
0,1,0,0,0
0,1,0,0,0
0,1,0,3,0
0,1,1,0,0
0,16,4,4,0
0,1,0,0,0
0,0,1,0,0
0,0,0,1,0
6,0,0,0,0
0,0,1,0,0
0,1,0,0,0
1,0,0,0,0
0,1,0,0,0
0,0,0,0,1
0,0,0,1,0
1,0,0,0,0
0,0,0,0,2
1,22,9,3,2
3,3,1,1,0
2,0,0,0,0
0,2,0,2,0
1,0,0,0,0
1,0,0,0,0
0,1,1,0,0
1,1,0,0,0
0,0,0,1,0
0,0,1,0,0
0,1,0,0,0
0,1,2,0,0
0,0,1,0,0
0,1,0,1,0
7,0,1,4,4
0,0,1,0,0
0,0,0,1,0
8,19,3,50,7
2,0,0,0,12
0,2,1,1,0
0,0,2,0,0
4,6,1,3,1
0,0,0,1,0
0,0,0,1,0
3,0,0,2,4
1,0,0,0,0
0,0,0,1,0
0,0,2,0,0
0,0,0,1,0
0,0,0,1,0
0,0,0,2,0
0,0,1,0,0
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
0,0,0,3,0
9,59,7,50,0
1,1,0,11,9
0,7,1,2,18
0,1,0,2,0
50,21,2,131,4
0,2,0,0,0
101,153,37,165,91
0,0,0,15,0
6,0,0,0,0
0,1,0,0,0
0,0,0,0,1
0,1,0,0,0
0,0,0,0,1
0,0,0,0,1
0,2,0,0,0
0,0,1,0,0
0,0,0,1,0
10,0,3,0,0
1,2,2,0,1
4,0,1,0,0
0,1,0,1,0
0,0,0,1,0
0,0,1,0,0
0,1,0,0,1
32,210,27,69,52
0,0,0,1,1
0,0,0,0,1
0,0,6,0,0
0,0,0,1,0
0,2,0,0,0
1,0,0,0,0
0,1,0,0,0
0,1,0,0,0
0,0,1,0,0
0,1,0,2,0
0,0,0,0,1
10,237,9,518,154
0,2,0,0,0
1,0,0,0,0
2,14,0,3,1
0,0,0,1,0
0,0,2,0,0
2,26,2,1,3
0,0,0,1,0
0,0,0,1,0
0,0,0,0,1
0,1,0,0,0
40,91,23,53,30
1,4,3,0,0
0,0,0,1,0
5,22,6,2,5
0,2,1,2,1
8,13,9,5,4
0,0,0,1,1
9,0,0,0,0
2,0,0,0,0
32,130,31,81,25
0,2,0,2,2
1,3,1,10,0
0,5,0,0,0
0,0,0,0,1
0,0,0,1,0
3,19,2,1,0
0,3,0,3,0
0,0,0,0,28
0,0,1,0,1
1,12,7,3,8
0,0,1,0,0
0,1,0,0,0
44,149,61,55,118
0,0,1,0,0
0,0,0,1,0
0,0,0,1,0
0,0,0,0,2
1,0,0,0,0
3,0,0,1,0
0,2,0,0,0
5,22,5,30,16
1,1,0,0,10
0,0,0,0,1
0,1,7,1,2
4,2,1,0,0
0,1,0,0,0
0,3,0,0,0
0,0,0,2,0
0,0,0,3,0
2,0,1,1,1
0,0,0,0,1
5,0,3,0,2
70,287,15,990,80
3,0,0,0,0
0,1,0,0,0
0,0,0,8,0
0,0,1,0,0
0,5,9,18,2
0,1,0,0,0
0,0,0,0,1
8,37,16,30,8
0,0,2,0,0
2,3,1,1,0
0,1,0,3,0
1,0,0,0,0
0,0,0,0,1
0,0,0,1,0
0,0,1,0,0
0,1,0,0,0
0,0,0,3,0
0,1,0,0,0
0,0,0,0,5
0,0,0,1,0
0,0,0,0,15
0,1,2,0,2
7,22,14,14,15
0,1,0,0,0
0,6,0,2,0
0,0,0,0,1
0,1,0,0,0
0,0,0,1,0
2,2,0,5,5
1,7,0,0,0
0,0,0,1,0
2,7,1,0,0
0,0,1,2,0
0,0,1,0,0
0,1,0,0,0
63,69,26,86,47
1,0,0,0,0
43,11,1,3,0
6,29,2,27,2
1,0,0,0,0
0,0,0,1,0
1,0,0,0,0
0,0,0,1,0
0,0,0,0,1
0,1,0,0,0
8,38,9,43,18
0,1,0,0,0
1,0,0,0,0
11,0,20,13,22
2,1,1,9,0
0,0,0,0,8
0,1,0,1,0
0,0,0,0,1
0,0,7,3,0
0,0,0,1,0
0,0,1,1,0
1,0,2,5,0
4,4,2,1,4
0,0,0,0,6
0,1,0,0,0
1,0,0,0,0
25,25,3,22,9
1,0,0,0,0
0,0,0,0,1
0,2,0,0,2
0,1,0,0,0
0,0,1,0,0
0,2,0,0,0
0,0,0,0,1
0,0,0,1,0
0,0,0,1,0
0,1,0,0,0
21,165,66,33,14
0,0,1,0,0
1,24,3,13,5
52,41,14,33,6
0,0,0,2,0
0,0,1,0,0
0,0,0,1,0
1,0,0,0,0
0,1,0,0,0
0,1,0,3,0
0,0,1,0,0
0,0,1,0,0
0,0,0,1,0
1,2,0,1,0
3,5,0,31,0
0,1,0,0,0
0,0,0,0,1
0,0,0,1,0
0,2,0,1,1
0,0,1,2,0
0,1,0,0,0
9,1,1,0,0
322,7,0,3,4
0,0,0,0,1
0,0,1,0,0
0,1,0,2,0
2,12,9,0,4
0,1,0,0,0
4,57,3,341,27
0,0,1,1,0
2,0,0,0,0
0,0,5,0,0
0,1,0,0,0
0,0,0,1,0
0,0,0,1,0
1,0,0,0,0
1,5,1,12,0
0,0,0,0,1
1,0,0,0,0
0,1,1,0,5
0,1,0,0,0
0,9,0,20,0
1,0,0,0,0
1,1,0,0,0
0,2,0,2,2
0,0,0,1,0
0,1,0,0,0
0,0,1,0,0
2,4,1,4,1
2,1,0,0,0
0,2,0,0,1
0,0,1,0,0
1,0,0,1,0
3,21,1,1,2
0,10,1,3,1
1,0,0,0,0
1,0,0,0,0
0,2,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,0,0
0,1,0,0,0
5,5,8,4,0
0,1,0,0,0
22,27,8,14,2
1,9,3,1,1
0,1,0,1,0
0,1,1,0,0
0,1,0,0,0
1,1,0,0,0
50,23,7,31,6
1,0,0,0,0
0,0,1,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,1,0
1,0,0,0,0
1,27,3,7,289
1,0,0,0,0
0,0,1,0,0
0,0,0,1,0
1,1,0,0,1
0,1,0,0,0
0,16,0,0,0
0,0,0,1,0
0,0,5,0,0
0,1,1,0,1
0,0,1,0,0
1,0,0,0,0
0,1,0,1,0
6,15,29,6,19
0,0,1,0,0
5,15,1,27,0
0,1,0,15,0
3,2,0,4,3
0,1,0,0,0
235,500,141,124,33
0,0,0,1,0
0,2,11,0,0
0,0,0,1,0
1,0,3,1,0
1,16,1,26,1
7,0,0,0,0
0,0,1,0,0
4,1,1,1,0
0,0,0,1,0
0,83,345,2,0
101,547,373,555,1667
0,0,4,1,0
4,0,0,0,0
0,0,0,0,3
0,0,0,1,0
1,0,0,0,0
32,2,2,0,0
0,0,0,1,1
1,0,0,0,0
0,5,0,37,1
0,0,1,1,0
0,0,1,0,0
6,3,3,3,0
2,0,2,1,1
1,0,0,0,0
0,1,0,0,0
0,1,0,1,0
0,1,0,0,1
0,1,2,0,0
1,0,0,0,0
0,0,0,1,0
0,3,1,0,0
0,1,0,5,0
0,2,0,2,0
1,0,0,0,0
0,1,0,0,0
1,2,2,4,0
4,34,3,18,22
0,0,0,0,6
0,0,2,6,0
0,0,0,1,0
0,0,0,1,0
22,0,0,0,0
1,0,0,0,0
3,2,3,2,0
2,3,2,2,0
0,2,0,0,0
0,0,1,0,0
6,0,0,0,0
0,2,0,0,0
1,0,0,0,0
0,1,1,0,0
0,0,0,1,0
0,0,0,0,1
0,0,1,1,0
0,4,0,105,19
0,1,0,0,0
0,1,2,2,0
1,0,0,1,0
0,0,1,0,0
0,0,1,0,0
1,1,0,0,0
0,0,4,2,0
1,0,0,0,0
0,0,7,0,0
0,0,2,0,0
5,9,3,0,1
0,0,0,1,2
0,3,0,0,0
0,4,0,0,0
0,0,0,1,0
0,0,3,0,0
0,0,1,0,0
0,0,1,0,0
0,1,0,0,0
2,5,3,6,4
0,0,1,1,0
0,0,1,0,0
0,1,0,0,0
66,23,19,20,25
4,25,3,0,2
0,0,0,4,0
0,0,0,0,1
0,1,0,0,0
2,0,0,0,0
0,2,0,1,2
1,0,0,0,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,4,0,0
164,199,27,89,50
0,0,1,0,0
0,0,0,1,0
0,0,1,0,0
1,2,1,0,1
0,1,0,0,0
0,0,0,1,0
9,49,11,61,8
4,30,12,7,12
0,0,0,1,0
0,1,1,0,0
17,0,2,6,9
0,0,0,1,0
0,3,0,3,2
2,0,0,0,0
0,0,0,1,0
0,0,0,0,1
0,0,1,0,0
0,0,0,1,0
5,5,4,3,2
0,0,1,0,0
0,0,0,1,0
0,1,0,0,0
2,2,0,4,1
0,0,0,2,0
0,1,0,0,0
0,0,1,0,0
0,0,0,0,1
0,1,0,0,0
2,2,0,0,0
0,0,0,0,2
1,2,0,6,0
0,5,8,3,0
0,0,1,0,0
0,0,0,0,1
0,0,0,0,1
0,2,2,0,37
0,0,0,0,1
0,0,0,0,2
1,4,1,2,0
0,18,1,6,3
0,1,0,3,0
0,0,1,0,0
0,0,1,0,0
37,29,2,24,81
0,6,0,2,1
1,0,0,0,0
0,0,0,1,0
23,38,10,25,0
0,0,0,1,0
47,3,31,2,0
0,0,1,0,0
0,0,1,0,0
0,0,0,0,1
0,0,0,10,0
1,0,0,0,0
0,1,0,0,0
0,0,0,1,0
23,0,0,0,0
0,0,0,0,2
0,0,2,1,0
0,3,0,0,0
0,3,0,0,0
0,0,0,0,1
0,0,0,1,0
0,1,0,0,0
5,0,0,0,0
0,0,0,0,1
35,30,6,38,3
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
0,0,2,0,0
0,0,1,0,0
0,3,0,2,1
0,0,0,0,1
0,1,0,0,0
2,0,0,1,0
0,1,0,0,0
0,1,0,0,0
0,23,5,84,2
0,1,0,0,0
0,1,1,1,0
25,10,6,5,30
17,17,13,24,7
0,0,1,0,0
1,4,1,3,0
0,0,0,0,1
5,8,2,1,1
0,0,0,1,0
0,1,0,0,0
0,0,3,1,1
0,0,0,0,1
0,0,0,0,1
0,1,0,0,0
0,5,3,1,2
0,1,0,1,0
0,0,1,0,0
11,4,3,2,1
0,2,0,1,0
0,0,1,0,0
0,1,0,0,0
0,1,0,0,0
10,7,1,0,1
0,16,0,21,0
0,0,0,0,1
0,0,0,2,0
2,0,0,0,0
0,0,0,0,1
3,0,0,0,0
13,23,2,38,1
0,2,0,6,0
7,6,3,0,27
2,0,0,0,0
0,0,0,1,0
18,65,9,35,115
1,0,0,0,1
0,0,2,0,0
1,1,5,0,0
0,0,0,1,0
1,6,2,1,1
0,0,2,0,0
0,2,5,0,0
20,0,0,0,0
0,0,0,1,0
1,1,0,0,0
15,7,4,20,7
349,116,7,135,116
38,2,1,7,3
0,0,0,1,0
1,0,1,0,0
0,0,0,1,0
0,0,0,1,0
0,0,2,0,0
9,104,15,64,56
0,10,3,0,0
1,18,2,0,0
0,0,0,1,0
2,0,0,0,2
117,133,30,72,12
0,0,0,1,0
0,0,0,2,0
1,14,4,2,0
3,8,3,9,130
2,6,0,2,1
0,0,0,0,1
0,3,0,1,0
0,0,0,0,1
1,0,0,0,0
0,0,1,0,0
2,2,2,1,1
0,0,0,2,0
0,0,0,2,0
0,1,0,0,0
0,1,0,0,1
0,1,0,0,0
12,52,15,10,12
0,0,0,1,0
0,7,1,0,1
0,1,0,0,0
0,0,0,0,1
0,0,1,0,0
0,0,0,1,0
1,0,0,1,0
0,0,0,1,0
0,0,0,0,1
0,0,0,3,0
0,4,1,0,0
0,0,0,1,0
1,0,1,0,0
0,0,1,0,0
41,0,0,0,5
4,5,6,2,3
0,1,0,0,0
0,1,0,0,0
0,2,0,1,2
0,0,1,0,0
3,15,0,6,0
0,1,0,0,0
0,0,0,1,0
1,3,0,0,0
0,1,1,0,0
0,0,0,1,0
1,0,0,0,0
0,0,0,1,0
12,2,1,0,0
7,0,0,0,0
40,28,9,30,48
2,0,0,1,0
0,0,0,1,0
0,0,0,0,1
0,7,1,0,0
2,2,0,5,0
5,1,1,0,1
3,2,1,17,0
2,14,6,1,0
0,0,1,0,0
1,1,0,0,2
0,1,0,0,0
14,30,2,7,36
0,0,0,1,0
0,1,2,0,0
0,1,0,0,0
193,503,53,575,330
2,0,0,0,0
0,0,1,0,0
57,374,56,218,74
11,1,3,0,2
0,1,0,9,0
0,0,1,0,0
3,9,3,0,3
1,0,0,0,0
0,0,0,1,0
0,0,0,1,0
1,0,0,0,0
0,5,3,8,0
0,0,0,1,0
6,2,10,0,52
0,0,0,1,0
0,0,0,2,0
0,0,0,0,1
229,1174,251,512,72
0,2,1,3,3
0,7,0,0,0
0,0,0,1,1
0,3,0,0,0
0,0,0,1,0
0,0,0,1,1
1,0,0,0,0
0,2,0,0,0
41,271,203,172,10
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,0,1,0
0,1,0,2,0
0,0,1,0,0
1,1,2,0,0
2,0,0,0,0
0,1,0,1,0
4,21,7,21,12
0,0,0,0,1
0,2,0,1,2
0,0,0,0,2
0,0,0,3,0
1,1,0,0,0
0,0,0,1,0
9,68,12,35,30
0,1,0,52,0
33,57,10,27,25
0,0,1,0,0
0,1,0,0,0
0,0,0,1,0
0,0,1,0,1
0,0,0,1,0
0,0,0,0,1
0,0,0,1,0
0,0,0,1,0
0,1,0,0,0
0,2,0,0,0
0,1,0,0,0
13,75,3,59,71
22,39,11,15,15
0,0,0,1,0
0,0,1,0,0
0,0,0,2,0
78,124,584,13,8
0,0,1,0,0
1,0,0,0,1
1,2,10,0,0
0,2,3,1,1
0,0,0,1,0
0,0,0,0,1
0,0,0,0,1
0,2,0,0,0
0,0,0,0,1
0,2,0,0,0
0,1,0,0,0
0,0,1,0,0
0,1,0,0,0
0,1,0,2,1
0,3,3,2,1
0,1,0,0,35
0,1,0,0,0
0,3,1,4,1
0,0,1,0,0
1,13,0,4,13
0,1,0,0,0
1,0,0,0,0
0,0,0,0,1
0,0,0,0,1
0,0,5,0,0
1,0,1,0,3
1,0,0,0,0
0,0,1,0,0
0,3,0,0,0
1,0,2,1,0
2,0,0,0,0
1,1,1,8,0
66,15,0,49,72
0,2,2,4,0
0,6,2,0,0
0,0,0,1,0
0,3,4,0,11
0,0,0,1,1
2,1,5,0,2
0,2,0,0,0
0,0,0,0,8
3,1,0,0,2
6,10,8,0,1
0,0,0,1,0
0,0,0,0,1
0,1,0,0,0
0,1,1,0,0
0,0,0,1,0
2,0,0,1,0
0,5,0,0,0
0,0,0,0,1
6,0,0,0,0
0,11,0,11,25
0,1,0,0,0
0,1,0,0,0
2,0,0,0,0
0,1,0,0,0
0,1,0,0,0
0,0,0,0,1
9,3,0,5,1
13,27,26,26,8
0,2,1,0,0
0,0,0,0,1
0,0,0,1,0
7,16,8,13,8
0,1,0,0,0
0,0,1,0,0
0,0,0,0,1
0,1,0,0,0
12,1,0,0,0
0,8,0,0,2
6,3,12,3,3
1,2,0,0,0
0,0,0,0,1
0,1,0,0,0
0,0,1,0,0
0,0,1,0,0
1,0,0,0,0
1,0,0,0,0
0,0,2,2,0
0,0,0,0,1
1,0,0,0,0
57,205,15,2726,79
0,1,0,0,0
0,3,0,0,0
0,2,0,0,0
1,45,42,28,7
1,5,0,3,0
0,0,1,1,0
0,1,2,0,0
0,1,0,0,0
0,0,0,1,0
0,0,0,1,0
0,0,0,0,1
0,1,0,0,0
0,0,0,0,1
0,1,0,0,0
6,0,0,0,0
0,0,0,1,0
0,1,0,0,0
0,13,6,11,1
75,210,43,169,94
33,86,24,51,12
4,32,10,35,6
1,0,0,0,0
3,0,0,0,0
0,0,0,0,1
0,0,0,2,0
0,2,2,0,0
0,1,0,1,0
0,0,0,0,1
0,1,0,0,0
0,2,0,1,0
0,2,1,0,0
0,4,0,0,2
0,0,0,1,0
0,2,0,2,2
14,3,0,0,0
0,0,0,0,2
0,2,0,0,0
0,0,1,0,0
0,1,0,0,0
13,85,10,113,41
0,0,0,0,1
8,0,0,0,0
16,73,20,168,32
0,0,4,7,0
0,0,0,1,0
0,1,0,0,0
1,1,5,0,0
0,1,0,0,0
0,0,0,1,0
0,1,0,0,0
1,0,0,0,0
0,0,1,0,0
2,0,1,0,1
0,0,0,1,0
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
24,12,8,14,9
0,0,1,7,0
3,15,2,6,64
0,0,0,1,0
0,1,1,0,1
0,0,0,1,0
0,11,0,6,0
0,0,1,0,0
1,0,0,0,0
0,0,0,1,0
0,1,0,0,0
11,2,2,2,2
0,1,6,1,0
0,1,2,4,1
0,0,0,1,0
0,1,0,0,0
0,2,0,0,0
0,1,0,0,0
0,1,0,0,0
0,0,1,0,0
0,0,2,0,0
0,0,0,0,2
1,0,0,0,0
0,0,0,1,1
0,0,0,1,0
4,5,1,2,3
0,0,1,0,0
0,2,0,3,0
0,3,0,0,0
1,0,0,0,0
1,4,0,12,0
21,63,114,55,123
0,1,0,0,0
5,136,24,65,36
16,21,10,26,3
0,1,0,0,0
0,0,0,2,1
0,6,0,15,0
0,3,1,0,0
0,1,0,0,0
0,0,1,0,0
0,1,0,0,0
1,0,0,0,0
0,0,0,1,0
0,0,0,0,1
11,147,15,50,224
0,0,0,1,0
0,2,0,3,0
0,0,0,1,0
0,0,1,0,0
0,1,1,0,0
0,0,0,1,0
0,0,1,0,0
0,0,0,2,0
0,0,2,4,1
3,1,0,0,1
6,21,17,2,1
0,1,0,0,0
0,2,0,0,0
0,1,1,1,0
0,1,0,0,0
0,1,0,0,0
2,0,0,0,0
1,0,0,0,0
4,0,0,0,2
0,1,0,0,0
0,1,0,0,0
0,1,0,1,0
0,1,0,0,0
4,19,2,3,2
1,0,0,0,0
0,21,0,7,0
0,1,0,0,0
1,4,0,3,0
1,1,2,1,1
1,1,3,0,0
0,0,0,0,1
0,0,0,1,0
0,0,0,1,2
1,0,0,0,0
0,1,0,0,0
0,6,2,2,24
6,9,5,1,0
5,0,0,0,0
0,1,0,5,0
59,106,20,85,71
0,1,0,0,0
0,2,0,0,0
0,0,1,0,0
0,0,0,1,0
0,0,0,0,4
149,417,72,419,326
0,0,1,0,0
0,0,0,4,0
4,0,0,0,0
0,4,0,5,1
0,1,0,0,0
0,14,0,3,0
0,0,0,1,0
59,136,61,25,3
3,6,3,0,1
0,4,0,33,0
0,2,0,0,2
0,0,1,0,0
7,64,18,26,9
0,2,0,0,0
0,1,0,1,0
0,0,0,0,3
0,0,1,0,0
0,0,0,1,0
187,60,13,102,377
0,1,0,0,0
0,45,4,19,193
3,3,1,3,1
2,5,2,1,5
0,0,0,0,1
0,0,0,1,0
57,2,7,5,0
0,2,0,0,0
0,2,1,1,0
1,0,0,0,1
2,1,0,1,0
1,0,0,0,0
0,0,0,2,1
0,0,0,1,0
0,1,0,0,0
0,2,0,0,0
0,0,0,0,1
0,4,0,1,1
0,3,0,1,4
0,1,0,0,0
0,1,0,0,0
0,4,0,3,0
0,0,1,0,0
0,0,0,2,0
0,0,0,1,0
0,0,0,1,0
0,1,0,0,0
0,0,0,1,0
0,1,0,0,0
0,1,0,1,0
0,2,1,0,0
1,0,0,0,0
0,0,0,1,0
0,2,0,3,0
1,17,3,16,6
1,2,4,4,0
0,1,24,0,1
126,585,37,288,1922
2,4,3,15,3
0,0,0,9,0
0,0,1,0,0
9,13,9,15,5
2,2,5,12,2
1,23,8,10,5
0,0,1,0,0
0,0,5,0,0
0,0,0,0,1
0,1,0,0,0
0,4,56,0,0
0,0,2,0,0
0,3,0,1,0
0,0,0,1,0
0,0,0,0,2
0,0,1,0,0
0,0,0,1,0
0,0,1,0,0
1,0,0,1,0
1,0,0,0,0
0,1,0,0,0
9,12,3,14,6
0,0,2,1,17
0,0,1,0,0
0,0,0,3,0
0,2,1,9,3
1,0,0,0,0
0,13,7,4,0
0,1,0,0,0
0,0,0,1,0
0,0,0,0,1
0,1,1,2,1
0,0,0,1,0
2,12,0,6,1
7,5,0,4,7
0,0,1,0,0
0,0,0,1,0
2,0,0,0,0
0,1,0,1,0
0,1,0,0,0
7,0,2,5,1
2,0,0,0,0
0,0,1,0,1
1,0,0,0,0
0,2,0,0,0
0,0,1,0,0
0,0,0,0,1
0,1,0,0,0
1,0,0,0,0
0,1,0,0,0
0,0,1,0,0
2,3,4,5,3
0,0,1,0,0
0,0,1,0,0
0,0,0,1,0
0,0,0,1,0
0,1,0,0,0
0,0,0,1,0
0,1,0,0,4
0,0,0,0,1
0,0,0,1,0
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
0,0,1,0,0
0,0,0,1,0
0,1,2,0,1
0,1,0,0,0
0,0,0,0,1
0,1,0,0,0
2,1,0,2,8
0,1,0,4,0
0,0,1,0,0
2,44,13,22,4
0,0,0,1,0
0,2,0,0,9
0,0,0,1,0
0,1,0,0,0
0,3,0,0,0
0,0,1,0,0
0,0,0,0,1
1,0,0,0,0
0,4,0,0,0
0,0,0,1,0
1,0,0,0,0
0,0,0,1,0
0,0,0,1,0
0,2,5,0,0
0,0,1,0,0
0,0,1,3,0
2,14,2,7,1
0,3,0,0,0
2,0,0,0,0
5,35,13,38,5
0,6,2,2,0
1,0,0,0,0
0,0,0,0,1
0,0,0,0,1
0,4,1,2,0
1,1,0,1,0
0,0,1,0,0
0,1,0,0,5
0,1,0,0,0
0,1,0,0,0
0,45,0,72,1
0,6,0,0,0
0,0,0,2,0
0,1,5,3,0
1,3,2,5,7
3364,2593,788,2922,2374
1,36,23,25,18
0,4,0,0,0
0,1,0,0,0
0,0,0,0,1
0,0,1,0,0
0,1,0,0,0
17,15,28,6,11
1,0,0,2,1
0,2,1,0,0
0,0,2,0,0
1,13,1,6,1
1,0,0,0,0
0,0,1,0,0
0,0,0,1,0
0,0,0,1,0
0,1,0,0,0
0,0,0,1,0
1,12,5,15,6
0,1,0,0,0
0,1,0,0,0
0,0,1,0,0
0,0,1,0,0
0,0,0,0,1
0,4,0,1,1
1,0,0,0,0
0,1,0,0,2
197,153,47,123,41
0,1,0,0,0
0,0,0,1,0
37,18,1,75,31
0,0,0,0,1
1,0,1,1,0
0,0,2,1,0
0,28,2,0,2
0,0,0,0,5
0,0,1,0,0
3,0,0,0,0
0,5,2,7,2
0,0,2,0,0
1,0,0,0,0
0,0,0,0,1
0,0,0,1,0
0,2,0,3,27
1,4,0,2,6
22,108,24,67,93
3,0,0,0,0
4,3,4,1,0
0,1,0,0,0
3,50,20,89,39
0,0,0,1,0
0,2,0,0,0
0,0,0,1,0
2,1,0,0,1
10,6,7,12,2
0,0,0,1,0
0,1,0,0,0
0,1,1,0,0
1,2,0,0,0
3,3,2,3,1
5,19,10,15,8
2,0,0,0,0
0,11,4,3,1
1,0,0,0,0
123,117,91,69,41
0,0,0,0,1
1,0,0,0,0
0,0,0,6,1
0,7,0,1,1
0,0,1,0,0
1,12,1,1,1
0,0,1,0,0
1,7,5,5,4
1,0,0,0,0
0,1,0,0,0
0,0,0,3,0
0,0,3,5,0
1,0,0,0,0
0,1,0,0,0
0,1,0,0,0
0,0,0,1,0
0,0,0,1,0
0,9,3,1,2
0,0,1,0,0
0,0,0,1,0
0,0,1,1,0
0,1,0,0,0
0,22,0,2,0
1,0,0,0,0
0,1,0,0,0
0,0,2,1,0
0,0,0,1,0
0,4,1,5,0
0,6,2,2,20
0,2,0,0,0
1,0,0,0,0
0,0,0,1,0
0,0,0,0,1
3,0,0,0,0
0,6,4,5,8
1,0,2,5,3
1,0,0,0,0
0,1,0,0,1
0,0,0,0,1
0,0,1,0,0
6,73,5,32,16
0,0,0,0,1
1,0,0,0,0
0,0,0,1,0
0,1,1,0,0
0,1,0,1,1
0,1,0,0,0
0,2,0,0,0
0,2,0,0,0
0,7,5,14,2
1,0,0,0,0
7,0,0,2,1
0,0,0,0,1
1,1,0,0,0
0,2,1,3,0
0,0,2,0,1
0,0,0,0,4
0,0,0,1,0
0,1,0,1,0
0,0,1,0,0
0,0,0,1,0
6,11,19,9,4
0,0,1,0,0
0,0,1,2,0
0,1,0,0,0
0,0,0,1,0
0,0,1,0,0
0,0,0,1,0
2,0,0,0,0
0,0,0,1,0
0,7,3,5,0
0,0,1,0,0
0,1,1,0,0
2,5,1,1,9
0,7,0,0,2
1,14,2,11,3
4,16,3,1,0
0,2,0,5,0
4,4,5,5,1
0,1,0,0,0
1,3,0,2,1
0,0,0,4,0
0,1,0,0,6
0,0,0,1,0
0,0,0,1,0
0,1,0,4,4
2,0,0,2,0
0,2,0,0,0
0,0,0,1,0
0,0,0,1,0
0,1,0,0,0
1,0,0,0,0
0,0,0,1,0
0,0,1,0,0
25,9,1,1,43
2,5,3,1,0
0,2,1,5,0
2,10,1,1,0
1,1,0,0,0
0,0,1,0,0
0,0,0,1,0
0,0,0,1,0
0,0,1,0,0
0,0,0,0,1
7,13,1,13,0
1,0,0,0,0
123,1,3,0,0
0,2,0,11,4
0,2,0,2,0
0,1,0,0,0
1,0,0,0,0
0,6,1,0,0
1,0,0,2,0
0,0,1,0,0
1,0,0,0,0
0,1,0,0,0
10,8,3,3,2
1,1,0,0,0
1,0,0,0,0
0,0,0,0,1
0,0,0,0,1
0,36,4,2,0
0,0,1,0,0
0,1,0,0,0
294,200,83,182,293
1,11,4,6,28
0,1,0,0,0
1,5,6,0,10
1,1,2,0,0
0,1,0,0,0
10,15,7,34,6
0,0,1,0,0
0,0,0,1,0
0,0,7,0,0
0,0,0,4,0
0,14,0,3,0
0,0,0,0,3
0,0,0,1,1
0,0,0,1,0
0,1,0,0,2
0,0,1,0,0
4,0,2,3,1
7,4,1,20,3
0,3,0,2,1
0,2,1,3,0
4,6,0,14,1
0,0,1,0,0
0,1,1,0,0
0,0,2,0,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,4,1,1,0
0,0,0,8,0
0,0,0,2,0
15,84,3,136,52
0,0,0,1,0
2,0,0,1,0
0,0,0,1,0
0,3,0,0,0
3,1,0,2,0
0,0,0,2,0
2,3,1,0,1
0,1,0,1,0
6,7,8,0,2
2,0,0,0,1
0,1,0,0,0
0,0,2,0,0
1,3,1,1,0
0,1,0,1,0
0,0,0,0,1
0,1,2,0,0
4,0,0,0,0
0,2,3,13,1
0,0,0,1,0
0,0,0,1,0
1,0,0,0,0
1,0,0,0,0
0,1,0,0,0
0,0,0,1,0
0,2,0,0,0
0,0,0,1,0
1,3,0,7,3
1,3,0,0,1
0,0,0,0,2
0,1,0,1,0
0,1,0,0,0
0,1,0,6,0
1,0,0,0,0
0,0,0,1,1
1,2,0,0,0
52,156,33,70,25
0,28,9,3,1
2,0,0,0,0
1,0,0,0,0
0,1,1,0,2
3,0,0,0,4
0,0,0,0,4
8,36,11,13,12
1,36,13,48,6
0,3,0,26,0
0,0,0,0,1
0,1,2,0,0
0,1,0,1,0
1,0,0,0,0
2,0,1,0,0
35,8,5,17,6
0,5,19,2,10
0,0,0,0,1
0,1,5,6,1
0,0,1,1,0
0,0,0,3,0
0,1,0,0,1
1,0,0,0,0
1,0,0,0,0
3,0,3,0,6
0,0,0,0,1
9,26,2,154,1
0,1,0,1,1
0,0,1,0,0
2,0,0,0,0
